0.00085	0	66	0	10	0	0	2	0	6	50	2	0	2	21	19	4	2.61	9	23.68	normal
0.001355	0	66	0	10	0	0	2	0	6	51	2	0	2	21	19	4	2.61	9	23.68	normal
0.003381	0	84	0	28	2	3000	1	100	7	52	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	4	3000	1	100	6	54	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	4	3000	1	100	6	55	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	6	2970	1	100	6	56	1	0	2	21	19	4	2.61	9	23.68	normal
0.001014	0	84	0	28	2	2994	1	0	8	47	1	0	2	21	19	4	2.61	9	23.68	normal
0.001074	0	84	0	28	2	2975	1	0	9	49	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	3	2975	1	0	7	59	1	0	2	21	19	4	2.61	9	23.68	normal
0.003459	0	84	0	28	2	2993	1	0	9	50	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	3	2993	1	0	7	60	1	0	2	21	19	4	2.61	9	23.68	normal
0.002599	0	66	0	10	0	0	2	0	10	51	2	0	2	21	19	4	2.61	9	23.68	normal
0.001947	0	66	0	10	0	0	2	0	10	52	2	0	2	21	19	4	2.61	9	23.68	normal
0.00192	0	66	0	10	0	0	2	0	10	53	2	0	2	21	19	4	2.61	9	23.68	normal
0.00085	0	76	0	20	0	0	4	1	6	67	2	0	2	21	19	4	2.61	9	23.68	normal
0.001486	0	76	0	20	0	0	4	0	4	62	2	0	2	21	19	4	2.61	9	23.68	normal
0.003311	0	100	0	44	0	0	4	1,1,1,0	10	65	2	0	2	21	19	4	2.61	9	23.68	normal
0.007486	0	76	0	20	0	0	4	1	6	72	2	0	2	21	19	4	2.61	9	23.68	normal
0.005486	0	76	0	20	0	0	4	1	6	74	2	0	2	21	19	4	2.61	9	23.68	normal
0.005486	0	76	0	20	0	0	4	1	6	79	2	0	2	21	19	4	2.61	9	23.68	normal
0.010801	0	76	0	20	0	0	4	0	6	102	2	0	2	21	19	4	2.61	9	23.68	normal
0.006558	0	76	0	20	0	0	4	0	6	111	2	0	2	21	19	4	2.61	9	23.68	normal
0.005258	0	76	0	20	0	0	4	0	4	102	2	0	2	21	19	4	2.61	9	23.68	normal
0.001214	0	84	0	28	6	5119	1	1	3	41	1	0	1	7	8	1	2.67	2	25	normal
0.003416	0	84	0	28	2	5439	1	1	3	42	1	0	1	7	8	1	2.67	2	25	normal
0.008823	0	84	0	28	5	5199	1	1	3	46	1	0	1	7	8	1	2.67	2	25	normal
0.001014	0	84	16384	28	1	2975	1	0	4	48	1	0	1	7	8	1	2.67	2	25	normal
0.00161	0	84	16384	28	1	2994	1	0	4	49	1	0	1	7	8	1	2.67	2	25	normal
0.001329	0	84	16384	28	1	2993	1	0	4	50	1	0	1	7	8	1	2.67	2	25	normal
0.041665	0	76	0	20	0	0	4	0	4	60	2	0	1	7	8	1	2.67	2	25	normal
0.002057	0	100	0	44	0	0	4	1,1,1,0	4	65	2	0	1	7	8	1	2.67	2	25	normal
0.906	0	88	10240	32	0	0	0	0	2	40	0	0	2	11	13	4	2.44	2	7.69	normal
0.002029	0	84	16384	28	1	3000	1	100	4	41	1	0	2	11	13	4	2.44	2	7.69	attack
0.001611	0	88	10240	32	1	0	0	0	0	40	1	0	2	11	13	4	2.44	2	7.69	normal
0.001126	0	88	10240	32	0	0	0	0	1	42	0	0	2	11	13	4	2.44	2	7.69	attack
0.003141	0	88	10240	32	1	0	0	0	0	41	1	0	2	11	13	4	2.44	2	7.69	normal
0.000914	0	66	0	10	0	0	2	0	4	43	2	0	2	11	13	4	2.44	2	7.69	normal
0.00013	1	1104	0	1048	0	0	3	0	5	44	2	0	2	11	13	4	2.44	2	7.69	normal
0.000997	1	1104	0	1048	0	0	3	0	5	45	2	0	2	11	13	4	2.44	2	7.69	normal
0.005262	0	88	10240	32	2	0	0	0	0	42	1	0	2	11	13	4	2.44	2	7.69	normal
0.00005	0	84	0	28	3	5359	1	1	4	46	1	0	2	11	13	4	2.44	2	7.69	normal
0.000354	0	84	0	28	2	2985	1	100	6	48	1	0	2	11	13	4	2.44	2	7.69	normal
0.000914	0	84	16384	28	1	3000	1	100	7	46	1	0	2	11	13	4	2.44	2	7.69	attack
0.00063	1	1104	0	1048	0	0	3	0	5	49	2	0	2	11	13	4	2.44	2	7.69	normal
0.008258	0	84	0	28	3	2985	1	100	8	47	1	0	2	11	13	4	2.44	2	7.69	normal
0.001629	0	84	0	28	3	2985	1	100	8	47	1	0	2	11	13	4	2.44	2	7.69	normal
0.000785	1	1104	0	1048	0	0	3	0	5	51	2	0	2	11	13	4	2.44	2	7.69	normal
0.000914	0	84	16384	28	1	3000	1	100	9	49	1	0	2	11	13	4	2.44	2	7.69	attack
0.000974	0	84	0	28	4	5279	1	1	6	48	1	0	2	11	13	4	2.44	2	7.69	normal
0.000354	0	84	0	28	5	5279	1	1	4	52	1	0	2	11	13	4	2.44	2	7.69	normal
0.001034	0	84	0	28	3	2970	1	100	10	50	1	0	2	11	13	4	2.44	2	7.69	normal
0.00005	1	1104	0	1048	0	0	3	0	5	53	2	0	2	11	13	4	2.44	2	7.69	normal
0.003592	0	84	0	28	3	3000	1	100	6	51	1	0	2	11	13	4	2.44	2	7.69	normal
0.001219	0	84	0	28	5	3000	1	100	6	52	1	0	2	11	13	4	2.44	2	7.69	normal
0.000914	0	84	0	28	6	2975	1	0	6	54	1	0	2	11	13	4	2.44	2	7.69	normal
0.006412	0	84	0	28	0	0	4	1,0	6	70	2	0	2	11	13	4	2.44	2	7.69	normal
0.00199	0	76	0	20	0	0	4	1	4	70	2	0	2	11	13	4	2.44	2	7.69	normal
0.923246	0	88	10240	32	4	0	0	0	0	40	1	0	2	19	16	4	3.38	8	25	normal
0.005843	0	88	10240	32	1	0	0	0	0	41	1	0	2	19	16	4	3.38	8	25	normal
